AcceptedTaxonID	DistributionElement	StandardInUse
1201211	New Guinea	text
1201211	NWG-IJ	TDWG Level 4 code
1201212	New Guinea	text
1201212	NWG	TDWG Level 3 code
1201213	New Guinea	text
1201213	NWG	TDWG Level 3 code
1201214	New Guinea	text
1201214	NWG-PN	TDWG Level 4 code
1201216	New Guinea	text
1201216	NWG	TDWG Level 3 code
1201217	New Guinea	text
1201217	NWG	TDWG Level 3 code
1201219	MLY-SI	TDWG Level 4 code
1201219	New Caledonia	text
1201219	NWC	TDWG Level 3 code
1201221	New Guinea	text
1201221	NWG-IJ	TDWG Level 4 code
1201222	New Guinea	text
1201222	NWG	TDWG Level 3 code
1201224	New Guinea	text
1201224	NWG-PN	TDWG Level 4 code
1201225	New Guinea	text
1201225	NWG-PN	TDWG Level 4 code
1201226	New Guinea	text
1201226	NWG-PN	TDWG Level 4 code
1201227	New Guinea	text
1201227	NWG	TDWG Level 3 code
1201228	New Guinea	text
1201228	NWG	TDWG Level 3 code
1201229	New Guinea	text
1201229	NWG	TDWG Level 3 code
1201230	New Guinea	text
1201230	NWG-PN	TDWG Level 4 code
1201233	New Guinea	text
1201233	NWG	TDWG Level 3 code
1201234	New Guinea	text
1201234	NWG	TDWG Level 3 code
1201235	New Caledonia	text
1201235	NWC	TDWG Level 3 code
1201237	NWG-PN	TDWG Level 4 code
1201237	Papua New Guinea	text
1201243	Australia: South Australia and Western Australia	text
1201243	SOA	TDWG Level 3 code
1201243	WAU-WA	TDWG Level 4 code
1201247	50    	TDWG Level 2 code
1201247	WAU	TDWG Level 3 code
1201247	Western Australia	text
1201248	WAU	TDWG Level 3 code
1201248	Western Australia	text
1201249	50    	TDWG Level 2 code
1201249	Australia: Northern Territory, northern Queensland [South Australia in error?]	text
1201249	NTA	TDWG Level 3 code
1201249	QLD	TDWG Level 3 code
1201249	SOA	TDWG Level 3 code
1201251	WAU	TDWG Level 3 code
1201251	Western Australia	text
1201252	Australia: northern Queensland	text
1201252	QLD	TDWG Level 3 code
1201255	WAU	TDWG Level 3 code
1201255	Western Australia	text
1201259	Australia: Northern Territory, northern Queensland, South Australia, Western Australia	text
1201259	NTA	TDWG Level 3 code
1201259	QLD	TDWG Level 3 code
1201259	SOA	TDWG Level 3 code
1201259	WAU	TDWG Level 3 code
1201261	MAU	TDWG Level 3 code
1201261	Mauritius	text
1201266	51    	TDWG Level 2 code
1201266	New Zealand; also England (Cornwall & Devon)	text
1201266	NZN	TDWG Level 3 code
1201266	NZS	TDWG Level 3 code
1201268	New Zealand; also England (Cornwall, Devon, Dorset, Hampshire, Somerset and West Sussex), south-west Ireland	text
1201268	NZN	TDWG Level 3 code
1201268	NZS	TDWG Level 3 code
1201270	51    	TDWG Level 2 code
1201270	New Zealand; also England (Cornwall)	text
1201270	NZN	TDWG Level 3 code
1201270	NZS	TDWG Level 3 code
1201278	51    	TDWG Level 2 code
1201278	New Zealand	text
1201278	NZN	TDWG Level 3 code
1201278	NZS	TDWG Level 3 code
1201286	51    	TDWG Level 2 code
1201286	New Zealand; also England (Isles of Scilly). New Caledonia [in error]	text
1201286	NWC	TDWG Level 3 code
1201286	NZN	TDWG Level 3 code
1201286	NZS	TDWG Level 3 code
1201293	China	text
1201293	CHS-AH	TDWG Level 4 code
1201293	CHS-HE	TDWG Level 4 code
1201293	CHS-SH	TDWG Level 4 code
1201296	New Zealand	text
1201296	NZN	TDWG Level 3 code
1201298	New Zealand	text
1201298	NZN	TDWG Level 3 code
1201302	New Guinea	text
1201302	XMS	TDWG Level 3 code
1201303	50    	TDWG Level 2 code
1201303	Australia: Northern Territory, South Australia and Western Australia	text
1201303	NTA	TDWG Level 3 code
1201303	SOA	TDWG Level 3 code
1201303	WAU	TDWG Level 3 code
1201306	36    	TDWG Level 2 code
1201306	China: Sichuan	text
1201307	Australia: New South Wales, south-east Queensland	text
1201307	NSW	TDWG Level 3 code
1201307	QLD	TDWG Level 3 code
1201308	50    	TDWG Level 2 code
1201308	Australia: northern Queensland	text
1201308	NWG	TDWG Level 3 code
1201308	QLD	TDWG Level 3 code
1201310	50    	TDWG Level 2 code
1201310	Australia: Queensland	text
1201310	QLD	TDWG Level 3 code
1201311	New Guinea	text
1201311	NWG	TDWG Level 3 code
1201312	50    	TDWG Level 2 code
1201312	Australia: northern Queensland	text
1201312	QLD	TDWG Level 3 code
1201314	Australia: northern Queensland	text
1201314	QLD	TDWG Level 3 code
1201317	New Guinea: Woodlark Island	text
1201317	XMS	TDWG Level 3 code
1201320	New Guinea	text
1201320	XMS	TDWG Level 3 code
1201321	JAW	TDWG Level 3 code
1201321	Maluku Islands, Peleng Island and Kei Islands	text
1201322	Bismarck Archipelago	text
1201322	BOR	TDWG Level 3 code
1201326	BIS	TDWG Level 3 code
1201326	Bismarck Archipelago & Solomon Islands	text
1201328	New Guinea	text
1201328	NWG	TDWG Level 3 code
1201331	61    	TDWG Level 2 code
1201331	French Isles [= French Polynesia]	text
1201332	Australia: Northern Territory, northern Queensland	text
1201332	NTA	TDWG Level 3 code
1201332	QLD	TDWG Level 3 code
1201334	New Guinea	text
1201335	50    	TDWG Level 2 code
1201335	Australia: northern Queensland	text
1201335	QLD	TDWG Level 3 code
1201339	50    	TDWG Level 2 code
1201339	Australia: New South Wales, Queensland	text
1201339	NSW	TDWG Level 3 code
1201339	QLD	TDWG Level 3 code
1201345	Australia: northern Queensland	text
1201345	QLD	TDWG Level 3 code
1201347	5	TDWG Level 1 code
1201347	50    	TDWG Level 2 code
1201347	Australia: New South Wales, south-east Queensland, South Australia, Tasmania, Victoria	text
1201347	NSW	TDWG Level 3 code
1201347	QLD	TDWG Level 3 code
1201347	SOA	TDWG Level 3 code
1201347	TAS	TDWG Level 3 code
1201347	VIC	TDWG Level 3 code
1201354	Australia: northern Queensland	text
1201354	QLD	TDWG Level 3 code
1201357	50    	TDWG Level 2 code
1201357	Australia: New South Wales, south-east and northern Queensland, Tasmania	text
1201357	NSW	TDWG Level 3 code
1201357	QLD	TDWG Level 3 code
1201357	TAS	TDWG Level 3 code
1201362	Kei Islands & New Guinea	text
1201362	NWG	TDWG Level 3 code
1201363	4	TDWG Level 1 code
1201363	50    	TDWG Level 2 code
1201363	Australia: Northern Territory, northern Queensland, Western Australia	text
1201363	LSI-ET	TDWG Level 4 code
1201363	NTA	TDWG Level 3 code
1201363	PHI	TDWG Level 3 code
1201363	QLD	TDWG Level 3 code
1201363	WAU	TDWG Level 3 code
1201367	84    	TDWG Level 2 code
1201367	JAW	TDWG Level 3 code
1201367	Timor, Solor and Wetar Island. Also Java, Sumatra and SE-Borneo, Peninsular Malaysia, Singapore	text
1201373	Australia: New South Wales, south-east Queensland	text
1201373	NSW	TDWG Level 3 code
1201373	QLD	TDWG Level 3 code
1201375	Australia: northern Queensland	text
1201375	QLD	TDWG Level 3 code
1201377	SUL	TDWG Level 3 code
1201377	Sulawesi	text
1201380	Australia: Northern Territory, South Australia and Western Australia	text
1201380	NTA	TDWG Level 3 code
1201380	SOA	TDWG Level 3 code
1201380	WAU	TDWG Level 3 code
1201381	50    	TDWG Level 2 code
1201381	Australia: New South Wales, Northern Territory, south-east and northern Queensland	text
1201381	NSW	TDWG Level 3 code
1201381	NTA	TDWG Level 3 code
1201381	QLD	TDWG Level 3 code
1201382	Australia: Queensland	text
1201382	QLD	TDWG Level 3 code
1201385	New Guinea	text
1201385	NWG	TDWG Level 3 code
1201389	42    	TDWG Level 2 code
1201389	JAW	TDWG Level 3 code
1201389	Maluku Islands, Sulawesi, Gorong Islands and Kei Islands	text
1201394	SUL	TDWG Level 3 code
1201394	Sulawesi	text
1201395	NWG	TDWG Level 3 code
1201395	Sulawesi	text
1201399	Australia: South Australia and Western Australia	text
1201399	SOA	TDWG Level 3 code
1201399	WAU	TDWG Level 3 code
1201405	Madagascar	text
1201405	MDG	TDWG Level 3 code
1201406	Madagascar	text
1201406	MDG	TDWG Level 3 code
1201408	Madagascar	text
1201408	MDG	TDWG Level 3 code
1201409	25    	TDWG Level 2 code
1201409	Madagascar	text
1201409	MDG	TDWG Level 3 code
1201410	Madagascar	text
1201410	MDG	TDWG Level 3 code
1201411	Madagascar	text
1201411	MDG	TDWG Level 3 code
1201412	Madagascar	text
1201412	MDG	TDWG Level 3 code
1201413	Madagascar	text
1201413	MDG	TDWG Level 3 code
1201414	2	TDWG Level 1 code
1201414	Madagascar, Africa	text
1201414	MDG	TDWG Level 3 code
1201415	2	TDWG Level 1 code
1201415	Madagascar, Africa	text
1201415	MDG	TDWG Level 3 code
1201418	Madagascar	text
1201418	MDG	TDWG Level 3 code
1201420	Madagascar	text
1201420	MDG	TDWG Level 3 code
1201423	PHI	TDWG Level 3 code
1201423	Philippines	text
1201424	JAW	TDWG Level 3 code
1201424	PHI	TDWG Level 3 code
1201424	Philippines, Jawa	text
1201427	LSI	TDWG Level 3 code
1201427	Malesia	text
1201428	SUL	TDWG Level 3 code
1201428	Sulawesi	text
1201429	SUL	TDWG Level 3 code
1201429	Sulawesi	text
1201431	SUL	TDWG Level 3 code
1201431	Sulawesi	text
1201432	New Guinea	text
1201432	NWG	TDWG Level 3 code
1201433	42    	TDWG Level 2 code
1201433	Malesia	text
1201436	CRL-PA	TDWG Level 4 code
1201436	PHI	TDWG Level 3 code
1201436	Philippines: Palau Island	text
1201439	FIJ	TDWG Level 3 code
1201439	Fiji	text
1201440	FIJ	TDWG Level 3 code
1201440	Fiji	text
1201441	50    	TDWG Level 2 code
1201441	Australia: Queensland	text
1201441	QLD	TDWG Level 3 code
1201443	PHI	TDWG Level 3 code
1201443	Philippines	text
1201444	New Guinea	text
1201444	NWG	TDWG Level 3 code
1201446	FIJ	TDWG Level 3 code
1201446	Fiji	text
1201448	FIJ	TDWG Level 3 code
1201448	Fiji	text
1201450	FIJ	TDWG Level 3 code
1201450	VAN	TDWG Level 3 code
1201450	Vanuatu, Fiji	text
1201451	FIJ	TDWG Level 3 code
1201451	Fiji: Viti Levu Island	text
1201452	VAN	TDWG Level 3 code
1201452	Vanuatu	text
1201454	CRL	TDWG Level 3 code
1201454	Micronesia, Carolines (Ponape & Truk Islands)	text
1201455	SOL	TDWG Level 3 code
1201455	Solomon Islands [Malaita Island (Kwara’ae Province), Maramasike Island prope Malaita (Orohuasa), Savo Island, Guadalcanal Island (Mount Popomanasiu, Nuhu & Honiara forest), Santa Isbel Island (Tatamba) and Bougainville Island (Buin & Ligo Akaibu)]	text
1201459	4	TDWG Level 1 code
1201459	TAI	TDWG Level 3 code
1201459	Taiwan: Lanyuh Island	text
1201460	PHI	TDWG Level 3 code
1201460	Philippines, Northern Luzon Island	text
1201463	New Guinea: Northern West Papua (Mt. Doorman).	text
1201463	NWG	TDWG Level 3 code
1201464	Buka Island, north of Bougainville	text
1201464	SOL	TDWG Level 3 code
1201465	SOL	TDWG Level 3 code
1201465	Solomon Islands: San Cristobal Island (Huni, Kirakira, Yarikora & Narahito).	text
1201466	SOL	TDWG Level 3 code
1201466	Solomon Islands: Santa Isbel Island (Albatros) & Bougainville Island (Kieta & Crown Prince Range).	text
1201467	SOL	TDWG Level 3 code
1201467	Solomon Islands: Malaita Island, Kwara’ae Province (Fulisago-Maelegwasu, Takwa, Eke & Mount Alasa’a).	text
1201468	SOL	TDWG Level 3 code
1201468	Solomon Islands: New Georgia Island	text
1201470	BOR	TDWG Level 3 code
1201470	Borneo	text
1201471	SUM	TDWG Level 3 code
1201471	Sumatera	text
1201475	New Guinea	text
1201475	NWG	TDWG Level 3 code
1201476	New Guinea	text
1201476	NWG	TDWG Level 3 code
1201477	NWG-PN	TDWG Level 4 code
1201477	Papua New Guinea	text
1201478	Irian Jaya	text
1201478	NWG-IJ	TDWG Level 4 code
1201480	New Guinea (Huon Golf, Simbang & Sattelberg), Papua New Guinea (Morobe Province)	text
1201480	NWG	TDWG Level 3 code
1201483	New Guinea	text
1201483	NWG	TDWG Level 3 code
1201484	New Guinea	text
1201484	NWG	TDWG Level 3 code
1201488	62    	TDWG Level 2 code
1201488	MRN	TDWG Level 3 code
1201488	Northwestern Pacific	text
1201489	CRL	TDWG Level 3 code
1201489	Northwestern Pacific	text
1201491	84    	TDWG Level 2 code
1201491	Brazil	text
1201492	50    	TDWG Level 2 code
1201492	SOA	TDWG Level 3 code
1201492	WAU	TDWG Level 3 code
1201492	Western Australia	text
1201494	SUL	TDWG Level 3 code
1201494	Sulawesi	text
1201496	Maluka	text
1201496	NWG	TDWG Level 3 code
1201498	NWG	TDWG Level 3 code
1201499	Maluka, Obi Island	text
1201499	MOL	TDWG Level 3 code
1201500	Maluka, Buru Island	text
1201500	MOL	TDWG Level 3 code
1201502	SUL	TDWG Level 3 code
1201502	Sulawesi	text
1201503	60    	TDWG Level 2 code
1201503	FIJ	TDWG Level 3 code
1201503	MRQ	TDWG Level 3 code
1201503	NWC	TDWG Level 3 code
1201503	SAM	TDWG Level 3 code
1201503	Southwestern Pacific	text
1201506	New Guinea	text
1201506	NWG	TDWG Level 3 code
1201507	42    	TDWG Level 2 code
1201507	Malesia	text
1201511	Maluka	text
1201511	MOL	TDWG Level 3 code
1201512	New Caledonia	text
1201512	NWC	TDWG Level 3 code
1201513	FIJ	TDWG Level 3 code
1201513	Fiji	text
1201514	SEY	TDWG Level 3 code
1201514	Seychelles	text
1201515	SOL	TDWG Level 3 code
1201515	Solomon Is.	text
1201516	SOL	TDWG Level 3 code
1201516	Solomon Is.	text
1201519	BOR	TDWG Level 3 code
1201519	Malesia	text
1201520	42    	TDWG Level 2 code
1201520	Indonesia (Key Is, Obi Is, Boeroe)	text
1201521	BOR	TDWG Level 3 code
1201521	Borneo	text
1201522	Admiralty Islands	text
1201522	BOR	TDWG Level 3 code
1201523	NWG	TDWG Level 3 code
1201523	PHI	TDWG Level 3 code
1201523	SOL	TDWG Level 3 code
1201523	SRL	TDWG Level 3 code
1201523	Tropical Asia	text
1201523	VAN	TDWG Level 3 code
1201525	43    	TDWG Level 2 code
1201525	Australia, Solomon Islands, New Guinea	text
1201525	NWG	TDWG Level 3 code
1201525	SOL	TDWG Level 3 code
1201527	VAN	TDWG Level 3 code
1201527	Vanuatu	text
1201528	New Guinea (including New Britain)	text
1201528	NWG	TDWG Level 3 code
1201529	FIJ	TDWG Level 3 code
1201529	Fiji, Solomon Is, New Britain	text
1201531	Indonesia, New Guinea, Pelew Is	text
1201531	MOL	TDWG Level 3 code
1201532	New Guinea	text
1201532	NWG	TDWG Level 3 code
1201533	New Hebrides (Efate)	text
1201533	VAN	TDWG Level 3 code
1201534	JAP	TDWG Level 3 code
1201534	TAI	TDWG Level 3 code
1201534	Taiwan & Japan	text
1201540	New Guinea	text
1201540	NWG-IJ	TDWG Level 4 code
1201541	New Guinea	text
1201541	NWG	TDWG Level 3 code
1201542	New Guinea	text
1201542	NWG	TDWG Level 3 code
1201544	New Guinea	text
1201544	NWG-IJ	TDWG Level 4 code
1201546	Borneo	text
1201546	BOR-SR	TDWG Level 4 code
1201547	New Guinea	text
1201547	NWG	TDWG Level 3 code
1201548	MLY	TDWG Level 3 code
1201548	Peninsular Malaysia	text
1201549	New Guinea	text
1201549	NWG	TDWG Level 3 code
1201550	42    	TDWG Level 2 code
1201550	Malesia	text
1201551	PHI	TDWG Level 3 code
1201551	Philippines	text
1201552	PHI	TDWG Level 3 code
1201552	Philippines	text
1201553	PHI	TDWG Level 3 code
1201553	Philippines	text
1201554	PHI	TDWG Level 3 code
1201554	Philippines	text
1201555	Maluka	text
1201555	MOL	TDWG Level 3 code
1201556	PHI	TDWG Level 3 code
1201556	Philippines	text
1201558	PHI	TDWG Level 3 code
1201558	Philippines	text
1201559	PHI	TDWG Level 3 code
1201559	Philippines	text
1201560	PHI	TDWG Level 3 code
1201560	Philippines	text
1201561	PHI	TDWG Level 3 code
1201561	Philippines: Panay Island	text
1201563	40    	TDWG Level 2 code
1201563	Maluka	text
1201563	MOL	TDWG Level 3 code
1201569	MAU	TDWG Level 3 code
1201569	Rodrigues Island [probably extinct]	text
1201570	42    	TDWG Level 2 code
1201570	Malesia	text
1201574	REU	TDWG Level 3 code
1201574	Reunion	text
1201575	MAU	TDWG Level 3 code
1201575	Round Island (Mauritius)	text
1201577	Lord Howe Is. [Australia]	text
1201577	NFK-LH	TDWG Level 4 code
1201580	SUM	TDWG Level 3 code
1201580	Sumatera	text
1201581	JAW	TDWG Level 3 code
1201581	Jawa	text
1201582	SUM	TDWG Level 3 code
1201582	Sumatera	text
1201586	SOA	TDWG Level 3 code
1201586	WAU	TDWG Level 3 code
1201586	Western Australia [possibly also South Australia]	text
1201587	Australia: New South Wales, Northern Territory, Queensland	text
1201587	NSW	TDWG Level 3 code
1201587	NTA	TDWG Level 3 code
1201587	QLD	TDWG Level 3 code
1201590	Australia: northern Queensland	text
1201590	QLD	TDWG Level 3 code
1201592	50    	TDWG Level 2 code
1201592	Australia: New South Wales, south-east Queensland, Victoria	text
1201592	NSW	TDWG Level 3 code
1201592	QLD	TDWG Level 3 code
1201592	VIC	TDWG Level 3 code
1201594	50    	TDWG Level 2 code
1201594	Australia: New South Wales, Queensland, South Australia, Victoria	text
1201594	NSW	TDWG Level 3 code
1201594	QLD	TDWG Level 3 code
1201594	SOA	TDWG Level 3 code
1201594	VIC	TDWG Level 3 code
1201595	Australia: New South Wales, south-east Queensland	text
1201595	NSW	TDWG Level 3 code
1201595	QLD	TDWG Level 3 code
1201596	Australia: South Australia and Western Australia	text
1201596	SOA	TDWG Level 3 code
1201596	WAU	TDWG Level 3 code
1201601	50    	TDWG Level 2 code
1201601	Australia: New South Wales, south-east Queensland [and possibly much further north], South Australia and Victoria	text
1201601	NSW	TDWG Level 3 code
1201601	QLD	TDWG Level 3 code
1201601	SOA	TDWG Level 3 code
1201601	VIC	TDWG Level 3 code
1201606	Australia: Northern Territory, northern Queensland and Western Australia	text
1201606	NTA	TDWG Level 3 code
1201606	QLD	TDWG Level 3 code
1201606	WAU	TDWG Level 3 code
1201607	WAU	TDWG Level 3 code
1201607	Western Australia	text
1201608	Australia: northern Queensland	text
1201608	QLD	TDWG Level 3 code
1201609	Australia: New South Wales, South Australia, Victoria, Western Australia	text
1201609	NSW	TDWG Level 3 code
1201609	PHI	TDWG Level 3 code
1201609	SOA	TDWG Level 3 code
1201609	VIC	TDWG Level 3 code
1201609	WAU	TDWG Level 3 code
1201610	50    	TDWG Level 2 code
1201610	Australia	text
1201612	Australia: northern Queensland	text
1201612	QLD	TDWG Level 3 code
1201614	Australia: northern Queensland	text
1201614	QLD	TDWG Level 3 code
1201615	Australia: northern Queensland	text
1201615	QLD	TDWG Level 3 code
1201617	Australia: New South Wales, south-east Queensland	text
1201617	NSW	TDWG Level 3 code
1201617	QLD	TDWG Level 3 code
1201620	New Guinea	text
1201620	NWG	TDWG Level 3 code
1201621	50    	TDWG Level 2 code
1201621	Australia: New South Wales, South Australia, south-east Queensland, Tasmania, probably Western Australia	text
1201621	NFK-LH	TDWG Level 4 code
1201621	NSW	TDWG Level 3 code
1201621	QLD	TDWG Level 3 code
1201621	SOA	TDWG Level 3 code
1201621	TAS	TDWG Level 3 code
1201621	WAU	TDWG Level 3 code
1201625	Australia: northern Queensland	text
1201625	QLD	TDWG Level 3 code
1201628	REU	TDWG Level 3 code
1201628	Réunion	text
1201629	Madagascar	text
1201629	MDG	TDWG Level 3 code
1201632	2	TDWG Level 1 code
1201632	Madagascar, Mauritius, Réunion 	text
1201632	MAU	TDWG Level 3 code
1201632	MDG	TDWG Level 3 code
1201632	REU	TDWG Level 3 code
1201640	VIE	TDWG Level 3 code
1201640	Vietnam	text
1201641	PHI	TDWG Level 3 code
1201641	Philippines	text
1201642	IND	TDWG Level 3 code
1201642	MAU	TDWG Level 3 code
1201642	Mauritius	text
1201645	REU	TDWG Level 3 code
1201645	Réunion	text
1201651	New Caledonia	text
1201651	NWC	TDWG Level 3 code
1201652	New Caledonia	text
1201652	NWC	TDWG Level 3 code
1201656	New Caledonia	text
1201656	NWC	TDWG Level 3 code
1201660	TON	TDWG Level 3 code
1201660	Tonga	text
1201661	VAN	TDWG Level 3 code
1201661	Vanuatu	text
1201662	FIJ	TDWG Level 3 code
1201662	Fiji	text
1201663	TON	TDWG Level 3 code
1201663	Tonga	text
1201665	MOL	TDWG Level 3 code
1201665	New Guinea	text
1201665	NWG	TDWG Level 3 code
1201665	SUL	TDWG Level 3 code
1201666	MOL	TDWG Level 3 code
1201666	New Guinea	text
1201666	NWG	TDWG Level 3 code
1201669	New Guinea	text
1201669	NWG	TDWG Level 3 code
1201670	New Guinea	text
1201670	NWG	TDWG Level 3 code
1201672	New Guinea	text
1201672	NWG	TDWG Level 3 code
1201673	SUL	TDWG Level 3 code
1201673	Sulawesi: Loka	text
1201674	New Guinea	text
1201674	NWG	TDWG Level 3 code
1201676	New Guinea	text
1201676	NWG	TDWG Level 3 code
1201678	New Guinea	text
1201678	NWG	TDWG Level 3 code
1201679	New Guinea	text
1201679	NWG	TDWG Level 3 code
1201680	42    	TDWG Level 2 code
1201680	NWG	TDWG Level 3 code
